redirect_type,old_path,new_slug,redirect_target,redirect_rule,notes,old_url
BASENAME_MATCH,user-guide/install/coap-transport-config,reference/configuration/coap-transport-config,/docs/reference/configuration/coap-transport-config/,/docs/user-guide/install/coap-transport-config/ /docs/reference/configuration/coap-transport-config/ 301,Auto-matched by basename,https://thingsboard.io/docs/user-guide/install/coap-transport-config/
BASENAME_MATCH,user-guide/install/digital-ocean,installation/digital-ocean,/docs/installation/digital-ocean/,/docs/user-guide/install/digital-ocean/ /docs/installation/digital-ocean/ 301,Auto-matched by basename,https://thingsboard.io/docs/user-guide/install/digital-ocean/
BASENAME_MATCH,user-guide/install/edge/rpi,installation/rpi,/docs/installation/rpi/,/docs/user-guide/install/edge/rpi/ /docs/installation/rpi/ 301,Auto-matched by basename,https://thingsboard.io/docs/user-guide/install/edge/rpi/
BASENAME_MATCH,user-guide/install/edge/upgrade-instructions,installation/upgrade-instructions,/docs/installation/upgrade-instructions/,/docs/user-guide/install/edge/upgrade-instructions/ /docs/installation/upgrade-instructions/ 301,Auto-matched by basename,https://thingsboard.io/docs/user-guide/install/edge/upgrade-instructions/
BASENAME_MATCH,user-guide/install/edge/windows,installation/upgrade-instructions/windows,/docs/installation/upgrade-instructions/windows/,/docs/user-guide/install/edge/windows/ /docs/installation/upgrade-instructions/windows/ 301,Auto-matched by basename,https://thingsboard.io/docs/user-guide/install/edge/windows/
BASENAME_MATCH,user-guide/install/gcp,installation/gcp,/docs/installation/gcp/,/docs/user-guide/install/gcp/ /docs/installation/gcp/ 301,Auto-matched by basename,https://thingsboard.io/docs/user-guide/install/gcp/
BASENAME_MATCH,user-guide/install/how-to-change-config,reference/configuration/how-to-change-config,/docs/reference/configuration/how-to-change-config/,/docs/user-guide/install/how-to-change-config/ /docs/reference/configuration/how-to-change-config/ 301,Auto-matched by basename,https://thingsboard.io/docs/user-guide/install/how-to-change-config/
BASENAME_MATCH,user-guide/install/http-transport-config,reference/configuration/http-transport-config,/docs/reference/configuration/http-transport-config/,/docs/user-guide/install/http-transport-config/ /docs/reference/configuration/http-transport-config/ 301,Auto-matched by basename,https://thingsboard.io/docs/user-guide/install/http-transport-config/
BASENAME_MATCH,user-guide/install/lwm2m-transport-config,reference/configuration/lwm2m-transport-config,/docs/reference/configuration/lwm2m-transport-config/,/docs/user-guide/install/lwm2m-transport-config/ /docs/reference/configuration/lwm2m-transport-config/ 301,Auto-matched by basename,https://thingsboard.io/docs/user-guide/install/lwm2m-transport-config/
BASENAME_MATCH,user-guide/install/mqtt-transport-config,reference/configuration/mqtt-transport-config,/docs/reference/configuration/mqtt-transport-config/,/docs/user-guide/install/mqtt-transport-config/ /docs/reference/configuration/mqtt-transport-config/ 301,Auto-matched by basename,https://thingsboard.io/docs/user-guide/install/mqtt-transport-config/
BASENAME_MATCH,user-guide/install/pe/cluster/docker-compose-setup,installation/docker-compose-setup,/docs/installation/docker-compose-setup/,/docs/user-guide/install/pe/cluster/docker-compose-setup/ /docs/installation/docker-compose-setup/ 301,Auto-matched by basename,https://thingsboard.io/docs/user-guide/install/pe/cluster/docker-compose-setup/
BASENAME_MATCH,user-guide/install/pe/cluster/minikube-cluster-setup,installation/minikube-cluster-setup,/docs/installation/minikube-cluster-setup/,/docs/user-guide/install/pe/cluster/minikube-cluster-setup/ /docs/installation/minikube-cluster-setup/ 301,Auto-matched by basename,https://thingsboard.io/docs/user-guide/install/pe/cluster/minikube-cluster-setup/
BASENAME_MATCH,user-guide/install/pe/coap-transport-config,reference/configuration/coap-transport-config,/docs/reference/configuration/coap-transport-config/,/docs/user-guide/install/pe/coap-transport-config/ /docs/reference/configuration/coap-transport-config/ 301,Auto-matched by basename,https://thingsboard.io/docs/user-guide/install/pe/coap-transport-config/
BASENAME_MATCH,user-guide/install/pe/digital-ocean,installation/digital-ocean,/docs/installation/digital-ocean/,/docs/user-guide/install/pe/digital-ocean/ /docs/installation/digital-ocean/ 301,Auto-matched by basename,https://thingsboard.io/docs/user-guide/install/pe/digital-ocean/
BASENAME_MATCH,user-guide/install/pe/edge/docker-windows,installation/docker-windows,/docs/installation/docker-windows/,/docs/user-guide/install/pe/edge/docker-windows/ /docs/installation/docker-windows/ 301,Auto-matched by basename,https://thingsboard.io/docs/user-guide/install/pe/edge/docker-windows/
BASENAME_MATCH,user-guide/install/pe/edge/rhel,installation/rhel,/docs/installation/rhel/,/docs/user-guide/install/pe/edge/rhel/ /docs/installation/rhel/ 301,Auto-matched by basename,https://thingsboard.io/docs/user-guide/install/pe/edge/rhel/
BASENAME_MATCH,user-guide/install/pe/edge/rpi,installation/rpi,/docs/installation/rpi/,/docs/user-guide/install/pe/edge/rpi/ /docs/installation/rpi/ 301,Auto-matched by basename,https://thingsboard.io/docs/user-guide/install/pe/edge/rpi/
BASENAME_MATCH,user-guide/install/pe/edge/upgrade-instructions,installation/upgrade-instructions,/docs/installation/upgrade-instructions/,/docs/user-guide/install/pe/edge/upgrade-instructions/ /docs/installation/upgrade-instructions/ 301,Auto-matched by basename,https://thingsboard.io/docs/user-guide/install/pe/edge/upgrade-instructions/
BASENAME_MATCH,user-guide/install/pe/edge/windows,installation/upgrade-instructions/windows,/docs/installation/upgrade-instructions/windows/,/docs/user-guide/install/pe/edge/windows/ /docs/installation/upgrade-instructions/windows/ 301,Auto-matched by basename,https://thingsboard.io/docs/user-guide/install/pe/edge/windows/
BASENAME_MATCH,user-guide/install/pe/gcp,installation/gcp,/docs/installation/gcp/,/docs/user-guide/install/pe/gcp/ /docs/installation/gcp/ 301,Auto-matched by basename,https://thingsboard.io/docs/user-guide/install/pe/gcp/
BASENAME_MATCH,user-guide/install/pe/how-to-change-config,reference/configuration/how-to-change-config,/docs/reference/configuration/how-to-change-config/,/docs/user-guide/install/pe/how-to-change-config/ /docs/reference/configuration/how-to-change-config/ 301,Auto-matched by basename,https://thingsboard.io/docs/user-guide/install/pe/how-to-change-config/
BASENAME_MATCH,user-guide/install/pe/http-transport-config,reference/configuration/http-transport-config,/docs/reference/configuration/http-transport-config/,/docs/user-guide/install/pe/http-transport-config/ /docs/reference/configuration/http-transport-config/ 301,Auto-matched by basename,https://thingsboard.io/docs/user-guide/install/pe/http-transport-config/
BASENAME_MATCH,user-guide/install/pe/lwm2m-transport-config,reference/configuration/lwm2m-transport-config,/docs/reference/configuration/lwm2m-transport-config/,/docs/user-guide/install/pe/lwm2m-transport-config/ /docs/reference/configuration/lwm2m-transport-config/ 301,Auto-matched by basename,https://thingsboard.io/docs/user-guide/install/pe/lwm2m-transport-config/
BASENAME_MATCH,user-guide/install/pe/mqtt-transport-config,reference/configuration/mqtt-transport-config,/docs/reference/configuration/mqtt-transport-config/,/docs/user-guide/install/pe/mqtt-transport-config/ /docs/reference/configuration/mqtt-transport-config/ 301,Auto-matched by basename,https://thingsboard.io/docs/user-guide/install/pe/mqtt-transport-config/
BASENAME_MATCH,user-guide/install/pe/rhel,installation/rhel,/docs/installation/rhel/,/docs/user-guide/install/pe/rhel/ /docs/installation/rhel/ 301,Auto-matched by basename,https://thingsboard.io/docs/user-guide/install/pe/rhel/
BASENAME_MATCH,user-guide/install/pe/snmp-transport-config,reference/configuration/snmp-transport-config,/docs/reference/configuration/snmp-transport-config/,/docs/user-guide/install/pe/snmp-transport-config/ /docs/reference/configuration/snmp-transport-config/ 301,Auto-matched by basename,https://thingsboard.io/docs/user-guide/install/pe/snmp-transport-config/
BASENAME_MATCH,user-guide/install/pe/upgrade-instructions,installation/upgrade-instructions,/docs/installation/upgrade-instructions/,/docs/user-guide/install/pe/upgrade-instructions/ /docs/installation/upgrade-instructions/ 301,Auto-matched by basename,https://thingsboard.io/docs/user-guide/install/pe/upgrade-instructions/
BASENAME_MATCH,user-guide/install/pe/vc-executor-config,reference/configuration/vc-executor-config,/docs/reference/configuration/vc-executor-config/,/docs/user-guide/install/pe/vc-executor-config/ /docs/reference/configuration/vc-executor-config/ 301,Auto-matched by basename,https://thingsboard.io/docs/user-guide/install/pe/vc-executor-config/
BASENAME_MATCH,user-guide/install/pe/windows,installation/upgrade-instructions/windows,/docs/installation/upgrade-instructions/windows/,/docs/user-guide/install/pe/windows/ /docs/installation/upgrade-instructions/windows/ 301,Auto-matched by basename,https://thingsboard.io/docs/user-guide/install/pe/windows/
BASENAME_MATCH,user-guide/install/snmp-transport-config,reference/configuration/snmp-transport-config,/docs/reference/configuration/snmp-transport-config/,/docs/user-guide/install/snmp-transport-config/ /docs/reference/configuration/snmp-transport-config/ 301,Auto-matched by basename,https://thingsboard.io/docs/user-guide/install/snmp-transport-config/
BASENAME_MATCH,user-guide/install/upgrade-instructions,installation/upgrade-instructions,/docs/installation/upgrade-instructions/,/docs/user-guide/install/upgrade-instructions/ /docs/installation/upgrade-instructions/ 301,Auto-matched by basename,https://thingsboard.io/docs/user-guide/install/upgrade-instructions/
BASENAME_MATCH,user-guide/install/vc-executor-config,reference/configuration/vc-executor-config,/docs/reference/configuration/vc-executor-config/,/docs/user-guide/install/vc-executor-config/ /docs/reference/configuration/vc-executor-config/ 301,Auto-matched by basename,https://thingsboard.io/docs/user-guide/install/vc-executor-config/
BASENAME_MATCH,user-guide/integrations/aws-sqs,reference/rule-engine/nodes/external/aws-sqs,/docs/reference/rule-engine/nodes/external/aws-sqs/,/docs/user-guide/integrations/aws-sqs/ /docs/reference/rule-engine/nodes/external/aws-sqs/ 301,Auto-matched by basename,https://thingsboard.io/docs/user-guide/integrations/aws-sqs/
BASENAME_MATCH,user-guide/integrations/azure-iot-hub,reference/rule-engine/nodes/external/azure-iot-hub,/docs/reference/rule-engine/nodes/external/azure-iot-hub/,/docs/user-guide/integrations/azure-iot-hub/ /docs/reference/rule-engine/nodes/external/azure-iot-hub/ 301,Auto-matched by basename,https://thingsboard.io/docs/user-guide/integrations/azure-iot-hub/
BASENAME_MATCH,user-guide/integrations/rabbitmq,reference/rule-engine/nodes/external/rabbitmq,/docs/reference/rule-engine/nodes/external/rabbitmq/,/docs/user-guide/integrations/rabbitmq/ /docs/reference/rule-engine/nodes/external/rabbitmq/ 301,Auto-matched by basename,https://thingsboard.io/docs/user-guide/integrations/rabbitmq/
BASENAME_MATCH,user-guide/oauth-2-support,user-guide/security/oauth-2-support,/docs/user-guide/security/oauth-2-support/,/docs/user-guide/oauth-2-support/ /docs/user-guide/security/oauth-2-support/ 301,Auto-matched by basename,https://thingsboard.io/docs/user-guide/oauth-2-support/
BASENAME_MATCH,user-guide/queue,reference/architecture/queue,/docs/reference/architecture/queue/,/docs/user-guide/queue/ /docs/reference/architecture/queue/ 301,Auto-matched by basename,https://thingsboard.io/docs/user-guide/queue
BASENAME_MATCH,user-guide/rule-engine-2-0/architecture,reference/architecture,/docs/reference/architecture/,/docs/user-guide/rule-engine-2-0/architecture/ /docs/reference/architecture/ 301,Auto-matched by basename,https://thingsboard.io/docs/user-guide/rule-engine-2-0/architecture/
BASENAME_MATCH,user-guide/rule-engine-2-0/nodes/action,reference/rule-engine/nodes/action,/docs/reference/rule-engine/nodes/action/,/docs/user-guide/rule-engine-2-0/nodes/action/ /docs/reference/rule-engine/nodes/action/ 301,Auto-matched by basename,https://thingsboard.io/docs/user-guide/rule-engine-2-0/nodes/action/
BASENAME_MATCH,user-guide/rule-engine-2-0/nodes/analytics,reference/rule-engine/nodes/analytics,/docs/reference/rule-engine/nodes/analytics/,/docs/user-guide/rule-engine-2-0/nodes/analytics/ /docs/reference/rule-engine/nodes/analytics/ 301,Auto-matched by basename,https://thingsboard.io/docs/user-guide/rule-engine-2-0/nodes/analytics/
BASENAME_MATCH,user-guide/rule-engine-2-0/nodes/enrichment,reference/rule-engine/nodes/enrichment,/docs/reference/rule-engine/nodes/enrichment/,/docs/user-guide/rule-engine-2-0/nodes/enrichment/ /docs/reference/rule-engine/nodes/enrichment/ 301,Auto-matched by basename,https://thingsboard.io/docs/user-guide/rule-engine-2-0/nodes/enrichment/
BASENAME_MATCH,user-guide/rule-engine-2-0/nodes/external,reference/rule-engine/nodes/external,/docs/reference/rule-engine/nodes/external/,/docs/user-guide/rule-engine-2-0/nodes/external/ /docs/reference/rule-engine/nodes/external/ 301,Auto-matched by basename,https://thingsboard.io/docs/user-guide/rule-engine-2-0/nodes/external/
BASENAME_MATCH,user-guide/rule-engine-2-0/nodes/filter,reference/rule-engine/nodes/filter,/docs/reference/rule-engine/nodes/filter/,/docs/user-guide/rule-engine-2-0/nodes/filter/ /docs/reference/rule-engine/nodes/filter/ 301,Auto-matched by basename,https://thingsboard.io/docs/user-guide/rule-engine-2-0/nodes/filter/
BASENAME_MATCH,user-guide/rule-engine-2-0/nodes/flow,reference/rule-engine/nodes/flow,/docs/reference/rule-engine/nodes/flow/,/docs/user-guide/rule-engine-2-0/nodes/flow/ /docs/reference/rule-engine/nodes/flow/ 301,Auto-matched by basename,https://thingsboard.io/docs/user-guide/rule-engine-2-0/nodes/flow/
BASENAME_MATCH,user-guide/rule-engine-2-0/nodes/transformation,reference/rule-engine/nodes/transformation,/docs/reference/rule-engine/nodes/transformation/,/docs/user-guide/rule-engine-2-0/nodes/transformation/ /docs/reference/rule-engine/nodes/transformation/ 301,Auto-matched by basename,https://thingsboard.io/docs/user-guide/rule-engine-2-0/nodes/transformation/
BASENAME_MATCH,user-guide/rule-engine-2-5/queues,user-guide/rule-engine/queues,/docs/user-guide/rule-engine/queues/,/docs/user-guide/rule-engine-2-5/queues/ /docs/user-guide/rule-engine/queues/ 301,Auto-matched by basename,https://thingsboard.io/docs/user-guide/rule-engine-2-5/queues/
BASENAME_MATCH,user-guide/self-registration,user-guide/security/self-registration,/docs/user-guide/security/self-registration/,/docs/user-guide/self-registration/ /docs/user-guide/security/self-registration/ 301,Auto-matched by basename,https://thingsboard.io/docs/user-guide/self-registration/
BASENAME_MATCH,user-guide/ssl/http-over-ssl,user-guide/security/http-over-ssl,/docs/user-guide/security/http-over-ssl/,/docs/user-guide/ssl/http-over-ssl/ /docs/user-guide/security/http-over-ssl/ 301,Auto-matched by basename,https://thingsboard.io/docs/user-guide/ssl/http-over-ssl/
BASENAME_MATCH,user-guide/templatization,reference/rule-engine/templatization,/docs/reference/rule-engine/templatization/,/docs/user-guide/templatization/ /docs/reference/rule-engine/templatization/ 301,Auto-matched by basename,https://thingsboard.io/docs/user-guide/templatization/
BASENAME_MATCH,user-guide/troubleshooting,guides/troubleshooting,/docs/guides/troubleshooting/,/docs/user-guide/troubleshooting/ /docs/guides/troubleshooting/ 301,Auto-matched by basename,https://thingsboard.io/docs/user-guide/troubleshooting/
BASENAME_MATCH,user-guide/two-factor-authentication,user-guide/security/two-factor-authentication,/docs/user-guide/security/two-factor-authentication/,/docs/user-guide/two-factor-authentication/ /docs/user-guide/security/two-factor-authentication/ 301,Auto-matched by basename,https://thingsboard.io/docs/user-guide/two-factor-authentication/
BASENAME_MATCH,user-guide/ui/aliases,user-guide/aliases,/docs/user-guide/aliases/,/docs/user-guide/ui/aliases/ /docs/user-guide/aliases/ 301,Auto-matched by basename,https://thingsboard.io/docs/user-guide/ui/aliases/
BASENAME_MATCH,user-guide/ui/api-keys,user-guide/security/api-keys,/docs/user-guide/security/api-keys/,/docs/user-guide/ui/api-keys/ /docs/user-guide/security/api-keys/ 301,Auto-matched by basename,https://thingsboard.io/docs/user-guide/ui/api-keys
BASENAME_MATCH,user-guide/ui/asset-profiles,user-guide/asset-profiles,/docs/user-guide/asset-profiles/,/docs/user-guide/ui/asset-profiles/ /docs/user-guide/asset-profiles/ 301,Auto-matched by basename,https://thingsboard.io/docs/user-guide/ui/asset-profiles
BASENAME_MATCH,user-guide/ui/assets,user-guide/assets,/docs/user-guide/assets/,/docs/user-guide/ui/assets/ /docs/user-guide/assets/ 301,Auto-matched by basename,https://thingsboard.io/docs/user-guide/ui/assets/
BASENAME_MATCH,user-guide/ui/chart-widget,reference/widgets/chart-widget,/docs/reference/widgets/chart-widget/,/docs/user-guide/ui/chart-widget/ /docs/reference/widgets/chart-widget/ 301,Auto-matched by basename,https://thingsboard.io/docs/user-guide/ui/chart-widget/
BASENAME_MATCH,user-guide/ui/customers,user-guide/customers,/docs/user-guide/customers/,/docs/user-guide/ui/customers/ /docs/user-guide/customers/ 301,Auto-matched by basename,https://thingsboard.io/docs/user-guide/ui/customers/
BASENAME_MATCH,user-guide/ui/device-profiles,user-guide/device-profiles,/docs/user-guide/device-profiles/,/docs/user-guide/ui/device-profiles/ /docs/user-guide/device-profiles/ 301,Auto-matched by basename,https://thingsboard.io/docs/user-guide/ui/device-profiles
BASENAME_MATCH,user-guide/ui/devices,user-guide/devices,/docs/user-guide/devices/,/docs/user-guide/ui/devices/ /docs/user-guide/devices/ 301,Auto-matched by basename,https://thingsboard.io/docs/user-guide/ui/devices/
BASENAME_MATCH,user-guide/ui/entity-table-widget,reference/widgets/entity-table-widget,/docs/reference/widgets/entity-table-widget/,/docs/user-guide/ui/entity-table-widget/ /docs/reference/widgets/entity-table-widget/ 301,Auto-matched by basename,https://thingsboard.io/docs/user-guide/ui/entity-table-widget/
BASENAME_MATCH,user-guide/ui/entity-views,user-guide/entity-views,/docs/user-guide/entity-views/,/docs/user-guide/ui/entity-views/ /docs/user-guide/entity-views/ 301,Auto-matched by basename,https://thingsboard.io/docs/user-guide/ui/entity-views
BASENAME_MATCH,user-guide/ui/roles,user-guide/roles,/docs/user-guide/roles/,/docs/user-guide/ui/roles/ /docs/user-guide/roles/ 301,Auto-matched by basename,https://thingsboard.io/docs/user-guide/ui/roles/
BASENAME_MATCH,user-guide/ui/templatization,reference/rule-engine/templatization,/docs/reference/rule-engine/templatization/,/docs/user-guide/ui/templatization/ /docs/reference/rule-engine/templatization/ 301,Auto-matched by basename,https://thingsboard.io/docs/user-guide/ui/templatization
BASENAME_MATCH,user-guide/ui/users,user-guide/users,/docs/user-guide/users/,/docs/user-guide/ui/users/ /docs/user-guide/users/ 301,Auto-matched by basename,https://thingsboard.io/docs/user-guide/ui/users/
BASENAME_MATCH,user-guide/ui/widget-library,reference/widgets/widget-library,/docs/reference/widgets/widget-library/,/docs/user-guide/ui/widget-library/ /docs/reference/widgets/widget-library/ 301,Auto-matched by basename,https://thingsboard.io/docs/user-guide/ui/widget-library/
BASENAME_MATCH,user-guide/widgets/cards/markdown-html-card,reference/widgets/markdown-html-card,/docs/reference/widgets/markdown-html-card/,/docs/user-guide/widgets/cards/markdown-html-card/ /docs/reference/widgets/markdown-html-card/ 301,Auto-matched by basename,https://thingsboard.io/docs/user-guide/widgets/cards/markdown-html-card/
BASENAME_MATCH,user-guide/widgets/map-widgets,reference/widgets/map-widgets,/docs/reference/widgets/map-widgets/,/docs/user-guide/widgets/map-widgets/ /docs/reference/widgets/map-widgets/ 301,Auto-matched by basename,https://thingsboard.io/docs/user-guide/widgets/map-widgets/
GONE,contact-us,,,/docs/contact-us/ /docs/ 301,"Page removed, no replacement",https://thingsboard.io/docs/contact-us/
GONE,contact-us-thanks,,,/docs/contact-us-thanks/ /docs/ 301,"Page removed, no replacement",https://thingsboard.io/docs/contact-us-thanks/
GONE,gw/search,,,/docs/gw/search/ /docs/ 301,"Page removed, no replacement",https://thingsboard.io/docs/gw/search/
GONE,iot-video-tutorials,,,/docs/iot-video-tutorials/ /docs/ 301,"Page removed, no replacement",https://thingsboard.io/docs/iot-video-tutorials/
GONE,license/search,,,/docs/license/search/ /docs/ 301,"Page removed, no replacement",https://thingsboard.io/docs/license/search/
GONE,newsletter-thanks,,,/docs/newsletter-thanks/ /docs/ 301,"Page removed, no replacement",https://thingsboard.io/docs/newsletter-thanks/
GONE,search,,,/docs/search/ /docs/ 301,"Page removed, no replacement",https://thingsboard.io/docs/search/
GONE,sitemap,,,/docs/sitemap/ /docs/ 301,"Page removed, no replacement",https://thingsboard.io/docs/sitemap/
RENAMED_TARGET_MISSING,user-guide/install/pe/docker,installation/pe-docker,/docs/installation/pe-docker/,/docs/user-guide/install/pe/docker/ /docs/installation/pe-docker/ 301,Target page not yet created,https://thingsboard.io/docs/user-guide/install/pe/docker/
RENAMED_TARGET_MISSING,user-guide/install/pe/docker-windows,installation/pe-docker-windows,/docs/installation/pe-docker-windows/,/docs/user-guide/install/pe/docker-windows/ /docs/installation/pe-docker-windows/ 301,Target page not yet created,https://thingsboard.io/docs/user-guide/install/pe/docker-windows/
RENAMED_TARGET_MISSING,user-guide/install/windows,installation/windows,/docs/installation/windows/,/docs/user-guide/install/windows/ /docs/installation/windows/ 301,Target page not yet created,https://thingsboard.io/docs/user-guide/install/windows/
PATTERN_TARGET_MISSING,user-guide/rule-engine-2-0/nodes/analytics/alarms-count-deprecated,reference/rule-engine/nodes/analytics/alarms-count-deprecated,/docs/reference/rule-engine/nodes/analytics/alarms-count-deprecated/,,Target page not yet created,https://thingsboard.io/docs/user-guide/rule-engine-2-0/nodes/analytics/alarms-count-deprecated/
SINGLE,user-guide/rule-engine-2-0/tutorials/add-devices-to-group,pe/recipes/add-devices-to-group,/docs/pe/recipes/add-devices-to-group/,/docs/user-guide/rule-engine-2-0/tutorials/add-devices-to-group/ /docs/pe/recipes/add-devices-to-group/ 301,,https://thingsboard.io/docs/user-guide/rule-engine-2-0/tutorials/add-devices-to-group/
SINGLE,user-guide/rule-engine-2-0/tutorials/aggregate-incoming-data-stream,recipes/aggregate-related-entities,/docs/recipes/aggregate-related-entities/,/docs/user-guide/rule-engine-2-0/tutorials/aggregate-incoming-data-stream/ /docs/recipes/aggregate-related-entities/ 301,,https://thingsboard.io/docs/user-guide/rule-engine-2-0/tutorials/aggregate-incoming-data-stream/
SINGLE,user-guide/rule-engine-2-0/tutorials/aggregate-latest-data,recipes/average-temperature-related-devices,/docs/recipes/average-temperature-related-devices/,/docs/user-guide/rule-engine-2-0/tutorials/aggregate-latest-data/ /docs/recipes/average-temperature-related-devices/ 301,,https://thingsboard.io/docs/user-guide/rule-engine-2-0/tutorials/aggregate-latest-data/
PATTERN_TARGET_MISSING,user-guide/rule-engine-2-0/tutorials/check-relation-tutorial,reference/rule-engine/tutorials/check-relation-tutorial,/docs/reference/rule-engine/tutorials/check-relation-tutorial/,,Target page not yet created,https://thingsboard.io/docs/user-guide/rule-engine-2-0/tutorials/check-relation-tutorial/
PATTERN_TARGET_MISSING,user-guide/rule-engine-2-0/tutorials/create-clear-alarms-with-details,reference/rule-engine/tutorials/create-clear-alarms-with-details,/docs/reference/rule-engine/tutorials/create-clear-alarms-with-details/,,Target page not yet created,https://thingsboard.io/docs/user-guide/rule-engine-2-0/tutorials/create-clear-alarms-with-details/
SINGLE,user-guide/rule-engine-2-0/tutorials/create-inactivity-alarm,recipes/device-inactivity-alarm,/docs/recipes/device-inactivity-alarm/,/docs/user-guide/rule-engine-2-0/tutorials/create-inactivity-alarm/ /docs/recipes/device-inactivity-alarm/ 301,Migrated to new recipe,https://thingsboard.io/docs/user-guide/rule-engine-2-0/tutorials/create-inactivity-alarm/
PATTERN_TARGET_MISSING,user-guide/rule-engine-2-0/tutorials/device-online-offline,reference/rule-engine/tutorials/device-online-offline,/docs/reference/rule-engine/tutorials/device-online-offline/,,Target page not yet created,https://thingsboard.io/docs/user-guide/rule-engine-2-0/tutorials/device-online-offline/
PATTERN_TARGET_MISSING,user-guide/rule-engine-2-0/tutorials/function-based-on-telemetry-from-two-devices,reference/rule-engine/tutorials/function-based-on-telemetry-from-two-devices,/docs/reference/rule-engine/tutorials/function-based-on-telemetry-from-two-devices/,,Target page not yet created,https://thingsboard.io/docs/user-guide/rule-engine-2-0/tutorials/function-based-on-telemetry-from-two-devices/
SINGLE,user-guide/rule-engine-2-0/tutorials/get-weather-using-rest-api-call,recipes/fetch-weather-data,/docs/recipes/fetch-weather-data/,/docs/user-guide/rule-engine-2-0/tutorials/get-weather-using-rest-api-call/ /docs/recipes/fetch-weather-data/ 301,,https://thingsboard.io/docs/user-guide/rule-engine-2-0/tutorials/get-weather-using-rest-api-call/
SINGLE,user-guide/rule-engine-2-0/tutorials/integration-with-telegram-bot,recipes/telegram-alarm-notification,/docs/recipes/telegram-alarm-notification/,/docs/user-guide/rule-engine-2-0/tutorials/integration-with-telegram-bot/ /docs/recipes/telegram-alarm-notification/ 301,,https://thingsboard.io/docs/user-guide/rule-engine-2-0/tutorials/integration-with-telegram-bot/
PATTERN_TARGET_MISSING,user-guide/rule-engine-2-0/tutorials/rpc-reply-tutorial,reference/rule-engine/tutorials/rpc-reply-tutorial,/docs/reference/rule-engine/tutorials/rpc-reply-tutorial/,,Target page not yet created,https://thingsboard.io/docs/user-guide/rule-engine-2-0/tutorials/rpc-reply-tutorial/
PATTERN_TARGET_MISSING,user-guide/rule-engine-2-0/tutorials/rpc-request-tutorial,reference/rule-engine/tutorials/rpc-request-tutorial,/docs/reference/rule-engine/tutorials/rpc-request-tutorial/,,Target page not yet created,https://thingsboard.io/docs/user-guide/rule-engine-2-0/tutorials/rpc-request-tutorial/
SINGLE,user-guide/rule-engine-2-0/tutorials/send-email-html,reference/rule-engine/nodes/transformation/to-email,/docs/reference/rule-engine/nodes/transformation/to-email/#example-2--html-body-with-dynamic-recipient-and-body-type-selection,/docs/user-guide/rule-engine-2-0/tutorials/send-email-html/ /docs/reference/rule-engine/nodes/transformation/to-email/#example-2--html-body-with-dynamic-recipient-and-body-type-selection 301,,https://thingsboard.io/docs/user-guide/rule-engine-2-0/tutorials/send-email-html/
SINGLE,user-guide/rule-engine-2-0/tutorials/send-email-to-customer,recipes/send-alarm-email-to-customer,/docs/recipes/send-alarm-email-to-customer/,/docs/user-guide/rule-engine-2-0/tutorials/send-email-to-customer/ /docs/recipes/send-alarm-email-to-customer/ 301,Migrated to new recipe,https://thingsboard.io/docs/user-guide/rule-engine-2-0/tutorials/send-email-to-customer/
PATTERN_TARGET_MISSING,user-guide/rule-engine-2-0/tutorials/telemetry-delta-validation,reference/rule-engine/tutorials/telemetry-delta-validation,/docs/reference/rule-engine/tutorials/telemetry-delta-validation/,,Target page not yet created,https://thingsboard.io/docs/user-guide/rule-engine-2-0/tutorials/telemetry-delta-validation/
SINGLE,user-guide/rule-engine-2-0/tutorials/transform-telemetry-using-previous-record,recipes/water-consumption-hourly-delta,/docs/recipes/water-consumption-hourly-delta/,/docs/user-guide/rule-engine-2-0/tutorials/transform-telemetry-using-previous-record/ /docs/recipes/water-consumption-hourly-delta/ 301,,https://thingsboard.io/docs/user-guide/rule-engine-2-0/tutorials/transform-telemetry-using-previous-record/
NOT_MIGRATED,devices-library,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/
NOT_MIGRATED,devices-library/16a-switch-and-power-meter-compact-16a-relay-and-electricity-meter,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/16a-switch-and-power-meter-compact-16a-relay-and-electricity-meter/
NOT_MIGRATED,devices-library/ace-iot-gateway-and-siemens-logo,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/ace-iot-gateway-and-siemens-logo/
NOT_MIGRATED,devices-library/air-temperature-and-humidity-sensor,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/air-temperature-and-humidity-sensor/
NOT_MIGRATED,devices-library/alpon-x4,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/alpon-x4/
NOT_MIGRATED,devices-library/am308-sensor,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/am308-sensor/
NOT_MIGRATED,devices-library/ampsense-smart-current-sensor,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/ampsense-smart-current-sensor/
NOT_MIGRATED,devices-library/arduino-nano-rp2040-connect,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/arduino-nano-rp2040-connect/
NOT_MIGRATED,devices-library/asset-management-tracker,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/asset-management-tracker/
